URL,Status,Response Code,Protocol,Method,Content-Type,Client Address,Client Port,Remote Address,Remote Port,Exception,Request Start Time,Request End Time,Response Start Time,Response End Time,Duration (ms),DNS Duration (ms),Connect Duration (ms),SSL Duration (ms),Request Duration (ms),Response Duration (ms),Latency (ms),Speed (KB/s),Request Speed (KB/s),Response Speed (KB/s),Request Handshake Size (bytes),Request Header Size (bytes),Request Body Size (bytes),Response Handshake Size (bytes),Response Header Size (bytes),Response Body Size (bytes),Request Compression,Response Compression
https://www.google.com,EXCEPTION,200,https,CONNECT,,/192.168.0.214,43103,www.google.com/172.217.17.68,443,com.xk72.proxy.ProxyException: Client SSL handshake failed: An unknown issue occurred processing the certificate (certificate_unknown),29 mei 2019 01:29:44,,,,,53,65,95,,,,,,,708,0,,390,0,,,
http://www.google.com/gen_204,COMPLETE,204,http,GET,text/html; charset=UTF-8,/192.168.0.214,43107,www.google.com/172.217.17.68,80,,29 mei 2019 01:29:44,29 mei 2019 01:29:44,29 mei 2019 01:29:45,29 mei 2019 01:29:45,174,1,94,,1,1,77,5.2470703,207.03125,706.0547,,212,,,723,,,
http://connectivitycheck.gstatic.com/generate_204,COMPLETE,204,http,GET,,/192.168.0.214,43109,connectivitycheck.gstatic.com/172.217.20.99,80,,29 mei 2019 01:39:45,29 mei 2019 01:39:45,29 mei 2019 01:39:45,29 mei 2019 01:39:45,80,27,25,,0,0,28,3.8330078,0.0,0.0,,232,,,82,,,
https://www.google.com,EXCEPTION,200,https,CONNECT,,/192.168.0.214,43110,www.google.com/172.217.168.196,443,com.xk72.proxy.ProxyException: Client SSL handshake failed: An unknown issue occurred processing the certificate (certificate_unknown),29 mei 2019 01:39:45,,,,,26,23,67,,,,,,,1150,0,,11951,0,,,
http://play.googleapis.com/generate_204,COMPLETE,204,http,GET,,/192.168.0.214,43113,play.googleapis.com/172.217.168.202,80,,29 mei 2019 01:39:45,29 mei 2019 01:39:45,29 mei 2019 01:39:45,29 mei 2019 01:39:45,75,31,19,,0,0,25,3.9580078,0.0,0.0,,222,,,82,,,
https://app-measurement.com,EXCEPTION,200,https,CONNECT,,/192.168.0.214,43115,app-measurement.com/172.217.20.110,443,com.xk72.proxy.ProxyException: Client SSL handshake failed: An unknown issue occurred processing the certificate (certificate_unknown),29 mei 2019 01:47:25,,,,,23,19,53,,,,,,,1042,0,,14592,0,,,
http://connectivitycheck.gstatic.com/generate_204,COMPLETE,204,http,GET,,/192.168.0.214,43117,connectivitycheck.gstatic.com/172.217.20.99,80,,29 mei 2019 01:49:46,29 mei 2019 01:49:46,29 mei 2019 01:49:46,29 mei 2019 01:49:46,76,28,19,,0,0,29,4.0341797,0.0,0.0,,232,,,82,,,
https://www.google.com,EXCEPTION,200,https,CONNECT,,/192.168.0.214,43118,www.google.com/172.217.168.196,443,com.xk72.proxy.ProxyException: Client SSL handshake failed: An unknown issue occurred processing the certificate (certificate_unknown),29 mei 2019 01:49:46,,,,,21,25,25,,,,,,,708,0,,390,0,,,
http://www.google.com/gen_204,COMPLETE,204,http,GET,text/html; charset=UTF-8,/192.168.0.214,43121,www.google.com/172.217.168.196,80,,29 mei 2019 01:49:46,29 mei 2019 01:49:46,29 mei 2019 01:49:46,29 mei 2019 01:49:46,55,1,22,,0,0,32,16.601562,0.0,0.0,,212,,,723,,,
https://mobilecrashreporting.googleapis.com,EXCEPTION,200,https,CONNECT,,/192.168.0.214,43123,mobilecrashreporting.googleapis.com/172.217.17.47,443,com.xk72.proxy.ProxyException: Client SSL handshake failed: An unknown issue occurred processing the certificate (certificate_unknown),29 mei 2019 01:55:53,,,,,24,24,68,,,,,,,1106,0,,18307,0,,,
